Predator,Prey,Pred Mass,Prey Mass,Scenario
Arvicanthis_niloticus,Gerbilliscus_robustus,2.028978,1.982271,CU
Arvicanthis_niloticus,Gerbillus_nanus,2.028978,1.332438,CU
Arvicanthis_niloticus,Gerbillus_pyramidum,2.028978,1.716003,CU
Arvicanthis_niloticus,Gerbillus_tarabuli,2.028978,1.628389,CU
Arvicanthis_niloticus,Lemniscomys_zebra,2.028978,1.557507,CU
Arvicanthis_niloticus,Mastomys_erythroleucus,2.028978,1.667453,CU
Arvicanthis_niloticus,Mastomys_kollmannspergeri,2.028978,1.97635,CU
Arvicanthis_niloticus,Mastomys_natalensis,2.028978,1.561101,CU
Canis_aureus,Xerus_erythropus,4.014739,2.70105,CU
Canis_aureus,Arvicanthis_niloticus,4.014739,2.028978,CU
Canis_aureus,Gerbilliscus_robustus,4.014739,1.982271,CU
Canis_aureus,Gerbillus_nanus,4.014739,1.332438,CU
Canis_aureus,Gerbillus_pyramidum,4.014739,1.716003,CU
Canis_aureus,Gerbillus_tarabuli,4.014739,1.628389,CU
Canis_aureus,Lemniscomys_zebra,4.014739,1.557507,CU
Canis_aureus,Mastomys_erythroleucus,4.014739,1.667453,CU
Canis_aureus,Mastomys_kollmannspergeri,4.014739,1.97635,CU
Canis_aureus,Mastomys_natalensis,4.014739,1.561101,CU
Canis_aureus,Lepus_capensis,4.014739,3.513444,CU
Canis_aureus,Lepus_victoriae,4.014739,3.243038,CU
Canis_aureus,Procavia_capensis,4.014739,3.481443,CU
Canis_aureus,Vulpes_pallida,4.014739,3.447158,CU
Canis_aureus,Vulpes_rueppellii,4.014739,3.457125,CU
Canis_aureus,Vulpes_zerda,4.014739,3.041393,CU
Canis_aureus,Caracal_caracal,4.014739,4.1383,CU
Canis_aureus,Felis_margarita,4.014739,3.402261,CU
Canis_aureus,Felis_silvestris,4.014739,3.740363,CU
Canis_aureus,Leptailurus_serval,4.014739,4.079181,CU
Caracal_caracal,Procavia_capensis,4.1383,3.481443,CU
Caracal_caracal,Arvicanthis_niloticus,4.1383,2.028978,CU
Caracal_caracal,Gerbilliscus_robustus,4.1383,1.982271,CU
Caracal_caracal,Gerbillus_nanus,4.1383,1.332438,CU
Caracal_caracal,Gerbillus_pyramidum,4.1383,1.716003,CU
Caracal_caracal,Gerbillus_tarabuli,4.1383,1.628389,CU
Caracal_caracal,Lemniscomys_zebra,4.1383,1.557507,CU
Caracal_caracal,Mastomys_erythroleucus,4.1383,1.667453,CU
Caracal_caracal,Mastomys_kollmannspergeri,4.1383,1.97635,CU
Caracal_caracal,Mastomys_natalensis,4.1383,1.561101,CU
Caracal_caracal,Lepus_capensis,4.1383,3.513444,CU
Caracal_caracal,Lepus_victoriae,4.1383,3.243038,CU
Caracal_caracal,Felis_margarita,4.1383,3.402261,CU
Caracal_caracal,Felis_silvestris,4.1383,3.740363,CU
Caracal_caracal,Leptailurus_serval,4.1383,4.079181,CU
Caracal_caracal,Canis_aureus,4.1383,4.014739,CU
Caracal_caracal,Vulpes_pallida,4.1383,3.447158,CU
Caracal_caracal,Vulpes_rueppellii,4.1383,3.457125,CU
Caracal_caracal,Vulpes_zerda,4.1383,3.041393,CU
Caracal_caracal,Erythrocebus_patas,4.1383,3.907949,CU
Caracal_caracal,Galago_senegalensis,4.1383,2.357363,CU
Caracal_caracal,Xerus_erythropus,4.1383,2.70105,CU
Caracal_caracal,Crocidura_olivieri,4.1383,1.763428,CU
Caracal_caracal,Ictonyx_libycus,4.1383,3.314394,CU
Caracal_caracal,Ictonyx_striatus,4.1383,3.113943,CU
Caracal_caracal,Mellivora_capensis,4.1383,3.929419,CU
Desmodilliscus_braueri,Gerbillus_nanus,1,1.332438,CU
Erythrocebus_patas,Arvicanthis_niloticus,3.907949,2.028978,CU
Erythrocebus_patas,Gerbilliscus_robustus,3.907949,1.982271,CU
Erythrocebus_patas,Gerbillus_nanus,3.907949,1.332438,CU
Erythrocebus_patas,Gerbillus_pyramidum,3.907949,1.716003,CU
Erythrocebus_patas,Gerbillus_tarabuli,3.907949,1.628389,CU
Erythrocebus_patas,Lemniscomys_zebra,3.907949,1.557507,CU
Erythrocebus_patas,Mastomys_erythroleucus,3.907949,1.667453,CU
Erythrocebus_patas,Mastomys_kollmannspergeri,3.907949,1.97635,CU
Erythrocebus_patas,Mastomys_natalensis,3.907949,1.561101,CU
Erythrocebus_patas,Lepus_capensis,3.907949,3.513444,CU
Erythrocebus_patas,Lepus_victoriae,3.907949,3.243038,CU
Erythrocebus_patas,Procavia_capensis,3.907949,3.481443,CU
Felis_margarita,Procavia_capensis,3.402261,3.481443,CU
Felis_margarita,Arvicanthis_niloticus,3.402261,2.028978,CU
Felis_margarita,Gerbilliscus_robustus,3.402261,1.982271,CU
Felis_margarita,Gerbillus_nanus,3.402261,1.332438,CU
Felis_margarita,Gerbillus_pyramidum,3.402261,1.716003,CU
Felis_margarita,Gerbillus_tarabuli,3.402261,1.628389,CU
Felis_margarita,Lemniscomys_zebra,3.402261,1.557507,CU
Felis_margarita,Mastomys_erythroleucus,3.402261,1.667453,CU
Felis_margarita,Mastomys_kollmannspergeri,3.402261,1.97635,CU
Felis_margarita,Mastomys_natalensis,3.402261,1.561101,CU
Felis_margarita,Lepus_capensis,3.402261,3.513444,CU
Felis_margarita,Lepus_victoriae,3.402261,3.243038,CU
Felis_margarita,Vulpes_pallida,3.402261,3.447158,CU
Felis_margarita,Vulpes_rueppellii,3.402261,3.457125,CU
Felis_margarita,Vulpes_zerda,3.402261,3.041393,CU
Felis_margarita,Galago_senegalensis,3.402261,2.357363,CU
Felis_margarita,Xerus_erythropus,3.402261,2.70105,CU
Felis_margarita,Crocidura_olivieri,3.402261,1.763428,CU
Felis_margarita,Crocidura_viaria,3.402261,1.230449,CU
Felis_margarita,Ictonyx_libycus,3.402261,3.314394,CU
Felis_margarita,Ictonyx_striatus,3.402261,3.113943,CU
Felis_silvestris,Procavia_capensis,3.740363,3.481443,CU
Felis_silvestris,Arvicanthis_niloticus,3.740363,2.028978,CU
Felis_silvestris,Gerbilliscus_robustus,3.740363,1.982271,CU
Felis_silvestris,Gerbillus_nanus,3.740363,1.332438,CU
Felis_silvestris,Gerbillus_pyramidum,3.740363,1.716003,CU
Felis_silvestris,Gerbillus_tarabuli,3.740363,1.628389,CU
Felis_silvestris,Lemniscomys_zebra,3.740363,1.557507,CU
Felis_silvestris,Mastomys_erythroleucus,3.740363,1.667453,CU
Felis_silvestris,Mastomys_kollmannspergeri,3.740363,1.97635,CU
Felis_silvestris,Mastomys_natalensis,3.740363,1.561101,CU
Felis_silvestris,Lepus_capensis,3.740363,3.513444,CU
Felis_silvestris,Lepus_victoriae,3.740363,3.243038,CU
Felis_silvestris,Felis_margarita,3.740363,3.402261,CU
Felis_silvestris,Vulpes_pallida,3.740363,3.447158,CU
Felis_silvestris,Vulpes_rueppellii,3.740363,3.457125,CU
Felis_silvestris,Vulpes_zerda,3.740363,3.041393,CU
Felis_silvestris,Galago_senegalensis,3.740363,2.357363,CU
Felis_silvestris,Xerus_erythropus,3.740363,2.70105,CU
Felis_silvestris,Crocidura_olivieri,3.740363,1.763428,CU
Felis_silvestris,Ictonyx_libycus,3.740363,3.314394,CU
Felis_silvestris,Ictonyx_striatus,3.740363,3.113943,CU
Galago_senegalensis,Arvicanthis_niloticus,2.357363,2.028978,CU
Galago_senegalensis,Gerbilliscus_robustus,2.357363,1.982271,CU
Galago_senegalensis,Gerbillus_nanus,2.357363,1.332438,CU
