Predator,Prey,Pred Mass,Prey Mass,Scenario
Acinonyx_jubatus,Ourebia_ourebi,4.669317,4.236789,CU
Acinonyx_jubatus,Raphicerus_campestris,4.669317,4.021189,CU
Acinonyx_jubatus,Sylvicapra_grimmia,4.669317,4.29003,CU
Acinonyx_jubatus,Tragelaphus_scriptus,4.669317,4.63599,CU
Acinonyx_jubatus,Pedetes_capensis,4.669317,3.498999,CU
Acinonyx_jubatus,Gerbilliscus_brantsii,4.669317,2.058426,CU
Acinonyx_jubatus,Gerbilliscus_leucogaster,4.669317,1.862131,CU
Acinonyx_jubatus,Gerbilliscus_validus,4.669317,2.032216,CU
Acinonyx_jubatus,Mastomys_natalensis,4.669317,1.561101,CU
Acinonyx_jubatus,Thallomys_paedulcus,4.669317,1.905796,CU
Acinonyx_jubatus,Lepus_victoriae,4.669317,3.243038,CU
Acinonyx_jubatus,Caracal_caracal,4.669317,4.1383,CU
Acinonyx_jubatus,Felis_silvestris,4.669317,3.740363,CU
Acinonyx_jubatus,Leptailurus_serval,4.669317,4.079181,CU
Acinonyx_jubatus,Panthera_pardus,4.669317,4.74036,CU
Acinonyx_jubatus,Canis_adustus,4.669317,4.01072,CU
Acinonyx_jubatus,Chlorocebus_cynosuros,4.669317,3.599337,CU
Acinonyx_jubatus,Papio_kindae,4.669317,4.113943,CU
Acinonyx_jubatus,Saccostomus_campestris,4.669317,1.70927,CU
Acinonyx_jubatus,Elephantulus_brachyrhynchus,4.669317,1.676694,CU
Acinonyx_jubatus,Hystrix_africaeaustralis,4.669317,4.174234,CU
Acinonyx_jubatus,Orycteropus_afer,4.669317,4.71892,CU
Acinonyx_jubatus,Smutsia_temminckii,4.669317,3.856118,CU
Acinonyx_jubatus,Galago_moholi,4.669317,2.20412,CU
Acinonyx_jubatus,Otolemur_crassicaudatus,4.669317,3.176091,CU
Acinonyx_jubatus,Crocidura_olivieri,4.669317,1.763428,CU
Acinonyx_jubatus,Aonyx_capensis,4.669317,4.278749,CU
Acinonyx_jubatus,Hydrictis_maculicollis,4.669317,3.60206,CU
Acinonyx_jubatus,Ictonyx_striatus,4.669317,3.113943,CU
